Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1680991200.0 2.0 54 81 131 NA NA 100 146 190 NA NA 4078 281 847 NA NA 4434 321 879 NA NA
1680991200.0 204.0 52 89 214 0 NA 97 152 274 0 NA 2617 511 778 367 NA 2809 709 928 456 NA
1680991200.0 25.0 NA 80 206 0 83 NA 147 275 0 124 NA 1665 2020 402 88 NA 1733 2260 474 106
1680991200.0 250202.0 NA 239 286 0 NA NA 312 364 0 NA NA 12730 3216 1262 NA NA 13674 3357 1374 NA
1680991200.0 250400.0 227 0 109 NA NA 312 0 157 NA NA 911 183 473 NA NA 1088 208 545 NA NA
1680991200.0 250402.0 230 0 109 NA NA 313 0 158 NA NA 1021 208 539 NA NA 1252 284 622 NA NA
1680991200.0 250407.0 214 0 109 NA NA 294 0 157 NA NA 665 164 460 NA NA 783 192 538 NA NA
1680991200.0 250408.0 227 0 108 NA NA 313 0 154 NA NA 908 191 487 NA NA 1111 213 554 NA NA
1680991200.0 250409.0 233 0 110 NA NA 319 0 158 NA NA 1193 200 621 NA NA 1367 224 697 NA NA
1680991200.0 25202.0 NA 205 325 0 NA NA 278 405 0 NA NA 2507 3574 1399 NA NA 3393 4414 1447 NA
1680991200.0 25210.0 68 209 327 0 NA 157 281 406 0 NA 3090 1929 2666 1401 NA 4789 2363 3262 1451 NA
1680991200.0 25211.0 63 206 328 0 NA 157 282 406 0 NA 3212 2346 3328 1322 NA 4785 3075 3705 1395 NA
1680991200.0 25212.0 63 201 318 0 NA 157 276 407 0 NA 2725 2240 3098 1312 NA 4543 2794 3599 1372 NA
1680991200.0 25213.0 63 205 338 0 NA 157 275 413 0 NA 3866 2516 3233 1197 NA 5686 3079 3771 1244 NA
1680991200.0 25408.0 268 0 110 NA NA 374 0 162 NA NA 3543 230 616 NA NA 4045 260 713 NA NA
1680991200.0 280.0 59 78 192 0 NA 169 148 254 0 NA 3971 285 364 330 NA 4175 336 416 364 NA
1680991200.0 281.0 74 130 222 0 NA 218 195 292 0 NA 3176 369 1040 389 NA 4437 504 1137 432 NA
1680991200.0 301.0 81 206 286 0 NA 133 280 359 0 NA 2572 884 1524 169 NA 2767 1092 1799 198 NA
1680991200.0 37.0 NA 78 194 0 NA NA 147 258 0 NA NA 1633 1974 397 NA NA 1715 2021 420 NA
1680991200.0 4.29 NA 39 216 0 128 NA 74 284 0 183 NA 96 2060 352 456 NA 125 2105 381 498
1680991200.0 4.41 NA 30 219 0 NA NA 73 296 0 NA NA 121 3808 356 NA NA 162 4190 388 NA
1680991200.0 4.44 NA 30 218 0 NA NA 74 292 0 NA NA 113 3282 356 NA NA 150 3350 380 NA
1680991200.0 4.45 NA 38 231 0 NA NA 74 297 0 NA NA 124 4894 374 NA NA 146 5133 409 NA
1680991200.0 4.58 NA 45 220 0 NA NA 83 289 0 NA NA 104 3405 370 NA NA 122 3731 408 NA
1680991200.0 4.62 NA 34 223 0 NA NA 74 302 0 NA NA 127 4910 361 NA NA 148 5443 420 NA
1680991200.0 4.65 NA 33 232 0 NA NA 73 308 0 NA NA 153 7850 381 NA NA 199 8189 407 NA
1680991200.0 4.67 NA 58 233 0 NA NA 87 313 0 NA NA 134 6574 384 NA NA 162 6886 427 NA
1680991200.0 4.68 NA 49 224 0 NA NA 83 300 0 NA NA 112 4682 363 NA NA 136 5163 466 NA
1680991200.0 4.71 NA 36 224 0 NA NA 74 295 0 NA NA 117 3549 335 NA NA 138 3857 355 NA
1680991200.0 4.72 NA 37 227 0 NA NA 73 297 0 NA NA 123 4272 369 NA NA 133 4479 397 NA
1680991200.0 4.73 NA 39 231 0 NA NA 76 302 0 NA NA 131 5220 357 NA NA 154 5455 397 NA
1680991200.0 4.75 NA 38 229 0 NA NA 74 301 0 NA NA 128 5103 357 NA NA 146 5330 381 NA
1680991200.0 4.76 NA 54 229 0 NA NA 87 300 0 NA NA 113 4831 380 NA NA 131 5091 410 NA
1680991200.0 4.78 NA 39 222 0 NA NA 82 293 0 NA NA 106 3800 338 NA NA 121 3900 359 NA
1680991200.0 500200.1 63 106 184 NA NA 108 161 243 NA NA 3404 492 1801 NA NA 4682 641 1918 NA NA
1680991200.0 513.0 15 28 0 NA NA 131 65 0 NA NA 8 22 11 NA NA 6086 49 32 NA NA
1680991200.0 516.0 15 36 0 NA NA 132 65 0 NA NA 7 20 13 NA NA 6509 25 40 NA NA
1680991200.0 519.0 15 29 0 NA NA 131 65 0 NA NA 8 20 11 NA NA 6121 32 25 NA NA
1680991200.0 521.0 15 35 0 NA NA 131 65 0 NA NA 8 22 12 NA NA 6186 26 24 NA NA
1680991200.0 525.0 15 34 0 NA NA 131 65 0 NA NA 8 22 11 NA NA 6193 29 28 NA NA
1680991200.0 528.0 15 29 0 NA NA 131 65 0 NA NA 7 24 13 NA NA 7267 38 38 NA NA
