Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1689195600.0 4008.0 80 0 0 NA NA 3529 0 0 NA NA 1548 269 4176 NA NA 1323 358 4192 NA NA
1689195600.0 5.2 320 0 NA NA NA 3810 0 NA NA NA 2731 764 NA NA NA 2300 818 NA NA NA
1689195600.0 5.3 321 0 NA NA NA 3829 0 NA NA NA 2722 756 NA NA NA 1968 801 NA NA NA
1689195600.0 5.5 394 0 NA NA NA 3881 0 NA NA NA 2189 807 NA NA NA 1539 859 NA NA NA
1689195600.0 5.6 383 0 NA NA NA 3895 0 NA NA NA 3035 845 NA NA NA 2361 901 NA NA NA
1689195600.0 500199.0 226 NA NA NA NA 3764 NA NA NA NA 3542 NA NA NA NA 2159 NA NA NA NA
1689195600.0 500200.1 109 219 286 NA NA 3597 3730 3770 NA NA 5098 1277 5212 NA NA 2377 841 3972 NA NA
1689195600.0 504.0 59 0 NA NA NA 3472 0 NA NA NA 699 452 NA NA NA 591 491 NA NA NA
1689195600.0 505.0 56 0 NA NA NA 3470 0 NA NA NA 813 442 NA NA NA 695 482 NA NA NA
1689195600.0 506.0 56 0 NA NA NA 3470 0 NA NA NA 659 438 NA NA NA 582 485 NA NA NA
1689195600.0 508.0 62 0 NA NA NA 3466 0 NA NA NA 789 480 NA NA NA 707 521 NA NA NA
1689195600.0 509.0 65 0 NA NA NA 3459 0 NA NA NA 496 487 NA NA NA 468 523 NA NA NA
1689195600.0 511.0 65 0 NA NA NA 3475 0 NA NA NA 19585 465 NA NA NA 20110 499 NA NA NA
1689195600.0 531.0 72 0 NA NA NA 3579 0 NA NA NA 500 457 NA NA NA 531 493 NA NA NA
1689195600.0 541.0 57 0 NA NA NA 3468 0 NA NA NA 507 471 NA NA NA 542 513 NA NA NA
1689195600.0 545.0 48 0 NA NA NA 3461 0 NA NA NA 579 443 NA NA NA 624 488 NA NA NA
1689195600.0 546.0 61 69 NA NA NA 3472 3502 NA NA NA 537 930 NA NA NA 481 945 NA NA NA
1689195600.0 560.0 57 0 NA NA NA 3470 0 NA NA NA 782 273 NA NA NA 679 307 NA NA NA
1689195600.0 561.0 59 0 NA NA NA 3470 0 NA NA NA 784 300 NA NA NA 681 330 NA NA NA
1689195600.0 570.0 50 0 NA NA NA 3457 0 NA NA NA 1031 463 NA NA NA 742 501 NA NA NA
1689195600.0 571.0 51 0 NA NA NA 3462 0 NA NA NA 916 433 NA NA NA 591 472 NA NA NA
1689195600.0 572.0 55 0 NA NA NA 3457 0 NA NA NA 715 483 NA NA NA 565 527 NA NA NA
1689195600.0 575.0 56 0 NA NA NA 3457 0 NA NA NA 1144 449 NA NA NA 624 493 NA NA NA
1689195600.0 576.0 52 0 NA NA NA 3456 0 NA NA NA 779 467 NA NA NA 653 502 NA NA NA
1689195600.0 577.0 56 0 NA NA NA 3456 0 NA NA NA 701 310 NA NA NA 621 344 NA NA NA
