Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1689022800.0 140.115 NA 137 572 132 NA NA 3611 4259 3579 NA NA 1382 24866 2584 NA NA 659 8080 1811 NA
1689022800.0 140.116 NA 139 555 141 NA NA 3620 4240 3584 NA NA 1072 27794 2870 NA NA 557 8996 1952 NA
1689022800.0 140.117 NA 0 0 0 NA NA 0 0 0 NA NA 244 5180 296 NA NA 275 4703 313 NA
1689022800.0 144.6 NA 322 NA NA NA NA 3868 NA NA NA NA 8886 NA NA NA NA 6652 NA NA NA
1689022800.0 159.03 130 210 104 257 157 3594 3692 3497 3775 3603 17679 1491 440 1084 762 18015 1240 401 958 643
1689022800.0 24834.21 NA 364 284 196 NA NA 3936 3800 3658 NA NA 8209 4278 6594 NA NA 5304 3466 5488 NA
1689022800.0 2500.0 NA 178 0 NA NA NA 3689 0 NA NA NA 78342 321 NA NA NA 21408 370 NA NA
1689022800.0 2500.001 NA 226 0 NA NA NA 3824 0 NA NA NA 101130 319 NA NA NA 27697 357 NA NA
1689022800.0 2500.002 NA 222 0 NA NA NA 3825 0 NA NA NA 85167 343 NA NA NA 23476 386 NA NA
1689022800.0 2500.011 NA 208 0 NA NA NA 3716 0 NA NA NA 90247 380 NA NA NA 24905 431 NA NA
1689022800.0 2500.1 NA 167 0 NA NA NA 3681 0 NA NA NA 93910 365 NA NA NA 25460 402 NA NA
1689022800.0 2500.2 NA 162 0 NA NA NA 3656 0 NA NA NA 49962 244 NA NA NA 13819 273 NA NA
1689022800.0 2500.21 NA 196 0 NA NA NA 3750 0 NA NA NA 104548 297 NA NA NA 28332 326 NA NA
1689022800.0 25034.21 NA 882 678 228 NA NA 4589 4481 3728 NA NA 29729 25243 8872 NA NA 11386 8925 5481 NA
1689022800.0 250400.0 589 0 155 NA NA 4233 0 3614 NA NA 3255 690 2250 NA NA 2161 737 1979 NA NA
1689022800.0 250400.17 1044 0 163 NA NA 4796 0 3605 NA NA 3257 790 1792 NA NA 2089 829 1823 NA NA
1689022800.0 250402.0 610 0 158 NA NA 4230 0 3600 NA NA 3179 858 2357 NA NA 2022 912 2044 NA NA
1689022800.0 250402.17 1051 0 160 NA NA 4848 0 3607 NA NA 3595 752 2102 NA NA 2073 794 1715 NA NA
1689022800.0 250402.18 1002 0 161 NA NA 4837 0 3612 NA NA 3634 705 2050 NA NA 2146 745 1678 NA NA
1689022800.0 250403.0 597 0 158 NA NA 4296 0 3608 NA NA 3159 704 1965 NA NA 2104 748 1680 NA NA
1689022800.0 250403.18 997 0 162 NA NA 4864 0 3612 NA NA 4124 755 1938 NA NA 2423 800 2118 NA NA
1689022800.0 250405.0 595 0 158 NA NA 4222 0 3596 NA NA 2614 615 1916 NA NA 1886 659 1688 NA NA
1689022800.0 250405.18 1002 0 159 NA NA 4835 0 3616 NA NA 2837 815 2273 NA NA 1813 847 1938 NA NA
1689022800.0 250406.0 584 0 159 NA NA 4224 0 3603 NA NA 2510 680 1763 NA NA 1836 713 1865 NA NA
1689022800.0 250406.17 1053 0 156 NA NA 4824 0 3614 NA NA 2863 824 1716 NA NA 1951 859 1509 NA NA
1689022800.0 250407.17 984 0 160 NA NA 4780 0 3605 NA NA 3111 754 1909 NA NA 2210 784 1669 NA NA
1689022800.0 250407.18 930 0 148 NA NA 4786 0 3601 NA NA 3011 839 2158 NA NA 2054 881 1881 NA NA
1689022800.0 250408.0 592 0 157 NA NA 4280 0 3607 NA NA 3141 683 1965 NA NA 2003 720 1672 NA NA
1689022800.0 250408.17 1053 0 160 NA NA 4841 0 3604 NA NA 3337 845 2430 NA NA 1948 894 2021 NA NA
1689022800.0 25061.97 1008 NA NA NA NA 4861 NA NA NA NA 24029 NA NA NA NA 11614 NA NA NA NA
1689022800.0 4.28 NA 101 321 0 NA NA 3523 3838 0 NA NA 349 9535 3694 NA NA 494 7482 3749 NA
1689022800.0 4001.0 NA 209 396 NA NA NA 3703 3960 NA NA NA 2260 6607 NA NA NA 1207 4921 NA NA
1689022800.0 4007.0 75 0 0 NA NA 3529 0 0 NA NA 1708 292 3973 NA NA 1439 386 4429 NA NA
1689022800.0 4008.0 85 163 332 NA NA 3554 3617 3870 NA NA 2154 785 4883 NA NA 1865 818 5035 NA NA
1689022800.0 5.1 398 0 NA NA NA 3914 0 NA NA NA 3028 610 NA NA NA 2535 651 NA NA NA
1689022800.0 5.2 321 0 NA NA NA 3810 0 NA NA NA 2503 538 NA NA NA 1868 589 NA NA NA
1689022800.0 5.3 325 0 NA NA NA 3800 0 NA NA NA 2268 569 NA NA NA 1713 628 NA NA NA
1689022800.0 5.4 392 0 NA NA NA 3895 0 NA NA NA 2448 594 NA NA NA 2213 640 NA NA NA
1689022800.0 5.5 396 0 NA NA NA 3890 0 NA NA NA 2357 589 NA NA NA 1801 646 NA NA NA
1689022800.0 5.6 385 0 NA NA NA 3890 0 NA NA NA 2641 594 NA NA NA 2009 640 NA NA NA
1689022800.0 5.7 381 0 NA NA NA 3895 0 NA NA NA 2454 615 NA NA NA 2292 658 NA NA NA
1689022800.0 504.0 57 0 NA NA NA 3470 0 NA NA NA 562 311 NA NA NA 489 365 NA NA NA
1689022800.0 505.0 65 0 NA NA NA 3470 0 NA NA NA 710 285 NA NA NA 613 324 NA NA NA
1689022800.0 506.0 61 0 NA NA NA 3468 0 NA NA NA 623 341 NA NA NA 538 379 NA NA NA
1689022800.0 508.0 56 0 NA NA NA 3466 0 NA NA NA 669 331 NA NA NA 585 379 NA NA NA
1689022800.0 509.0 54 0 NA NA NA 3459 0 NA NA NA 644 340 NA NA NA 585 378 NA NA NA
1689022800.0 511.0 63 0 NA NA NA 3477 0 NA NA NA 22711 363 NA NA NA 23407 403 NA NA NA
1689022800.0 531.0 74 0 NA NA NA 3579 0 NA NA NA 408 291 NA NA NA 422 334 NA NA NA
1689022800.0 541.0 57 0 NA NA NA 3468 0 NA NA NA 563 327 NA NA NA 599 386 NA NA NA
1689022800.0 545.0 47 0 NA NA NA 3462 0 NA NA NA 607 323 NA NA NA 655 363 NA NA NA
1689022800.0 546.0 66 70 NA NA NA 3472 3494 NA NA NA 759 636 NA NA NA 647 656 NA NA NA
1689022800.0 560.0 58 0 NA NA NA 3470 0 NA NA NA 641 367 NA NA NA 571 410 NA NA NA
1689022800.0 561.0 62 0 NA NA NA 3472 0 NA NA NA 714 326 NA NA NA 616 379 NA NA NA
1689022800.0 570.0 50 0 NA NA NA 3462 0 NA NA NA 1008 356 NA NA NA 752 404 NA NA NA
1689022800.0 571.0 51 0 NA NA NA 3464 0 NA NA NA 994 364 NA NA NA 684 424 NA NA NA
1689022800.0 572.0 54 0 NA NA NA 3459 0 NA NA NA 797 354 NA NA NA 636 411 NA NA NA
1689022800.0 576.0 58 0 NA NA NA 3456 0 NA NA NA 558 357 NA NA NA 454 392 NA NA NA
1689022800.0 577.0 53 0 NA NA NA 3459 0 NA NA NA 603 336 NA NA NA 530 372 NA NA NA
