Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1681246800.0 1338.0 NA 184 375 0 118 NA NA NA 3624 3868 0 3522 NA NA NA 1153 4505 1197 499 NA NA NA 768 3697 1241 497 NA NA
1681246800.0 1339.0 NA 183 371 0 NA NA NA NA 3624 3871 0 NA NA NA NA 1201 6098 742 NA NA NA NA 785 4645 781 NA NA NA
1681246800.0 134.0 NA 322 65 0 NA NA NA NA 3854 3429 0 NA NA NA NA 9160 203 115 NA NA NA NA 5660 237 140 NA NA NA
1681246800.0 134.801 NA 68 352 0 NA NA NA NA 3468 3893 0 NA NA NA NA 374 6827 522 NA NA NA NA 339 3615 560 NA NA NA
1681246800.0 134.912 NA 67 354 0 NA NA NA NA 3468 3879 0 NA NA NA NA 389 9927 742 NA NA NA NA 336 5496 784 NA NA NA
1681246800.0 1340.0 NA 182 353 0 NA NA NA NA 3615 3867 0 NA NA NA NA 1129 4725 688 NA NA NA NA 799 4259 731 NA NA NA
1681246800.0 1341.0 NA 190 373 0 NA NA NA NA 3627 3879 0 NA NA NA NA 1243 6092 1197 NA NA NA NA 771 4267 1242 NA NA NA
1681246800.0 1343.0 NA 185 373 0 NA NA NA NA 3622 3860 0 NA NA NA NA 1077 5637 602 NA NA NA NA 709 4685 631 NA NA NA
1681246800.0 1344.0 NA 180 372 0 NA NA NA NA 3619 3884 0 NA NA NA NA 1160 4931 1166 NA NA NA NA 799 4106 1204 NA NA NA
1681246800.0 1345.0 NA 185 372 0 NA NA NA NA 3624 3864 0 NA NA NA NA 871 5073 916 NA NA NA NA 617 4320 952 NA NA NA
1681246800.0 1347.0 NA 181 374 0 NA NA NA NA 3624 3887 0 NA NA NA NA 1078 4960 903 NA NA NA NA 724 4255 937 NA NA NA
1681246800.0 1348.0 NA 184 362 0 NA NA NA NA 3621 3863 0 NA NA NA NA 1000 4735 855 NA NA NA NA 678 4149 887 NA NA NA
1681246800.0 1349.0 NA 204 369 0 NA NA NA NA 3634 3863 0 NA NA NA NA 883 4757 762 NA NA NA NA 605 4117 800 NA NA NA
1681246800.0 135.1 562 0 159 112 NA NA NA 4149 0 3578 3519 NA NA NA 3005 532 1357 707 NA NA NA 2032 564 1193 703 NA NA NA
1681246800.0 135.11 572 0 152 119 NA NA NA 4155 0 3567 3525 NA NA NA 3678 523 1758 771 NA NA NA 2317 550 1426 748 NA NA NA
1681246800.0 135.12 569 0 159 117 NA NA NA 4135 0 3575 3521 NA NA NA 2477 631 1698 693 NA NA NA 1720 671 1520 693 NA NA NA
1681246800.0 135.13 573 0 NA NA NA NA NA 4129 0 NA NA NA NA NA 2872 981 NA NA NA NA NA 1785 1021 NA NA NA NA NA
1681246800.0 135.14 572 0 143 116 NA NA NA 4161 0 3572 3525 NA NA NA 2668 597 1896 684 NA NA NA 1774 624 1700 676 NA NA NA
1681246800.0 135.2 502 0 146 106 NA NA NA 4089 0 3566 3518 NA NA NA 2298 486 1396 697 NA NA NA 1689 523 1302 696 NA NA NA
