Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1680991200.0 126.0 62 80 427 NA NA 148 367 532 NA NA 1365 432 1480 NA NA 1170 602 3373 NA NA
1680991200.0 127.0 60 78 426 NA NA 132 367 532 NA NA 1330 448 1456 NA NA 1301 1229 2826 NA NA
1680991200.0 128.0 57 83 420 NA NA 114 359 533 NA NA 739 459 1442 NA NA 935 963 2859 NA NA
1680991200.0 130.0 61 79 427 NA NA 132 359 526 NA NA 830 444 1454 NA NA 800 811 2720 NA NA
1680991200.0 1303.0 85 104 232 NA NA 161 369 343 NA NA 6740 541 1359 NA NA 3060 1397 2237 NA NA
1680991200.0 132.0 88 85 439 NA NA 178 359 553 NA NA 3043 491 1563 NA NA 1953 827 2303 NA NA
1680991200.0 1325.0 NA 108 563 0 67 NA 373 686 0 115 NA 582 1780 609 247 NA 1366 3175 1169 887
1680991200.0 1325.5 NA 188 0 NA NA NA 273 0 NA NA NA 4379 136 NA NA NA 5414 539 NA NA
1680991200.0 1325.6 NA 162 NA NA NA NA 239 NA NA NA NA 2265 NA NA NA NA 3576 NA NA NA
1680991200.0 134.903 NA 31 501 0 NA NA 85 595 0 NA NA 278 4898 627 NA NA 425 4283 1075 NA
1680991200.0 136.7611 NA 196 0 NA NA NA 298 0 NA NA NA 4922 126 NA NA NA 5798 222 NA NA
1680991200.0 136.765 NA 72 546 0 NA NA 130 687 0 NA NA 808 13226 760 NA NA 863 6831 1042 NA
1680991200.0 136.7721 NA 194 0 NA NA NA 272 0 NA NA NA 4596 130 NA NA NA 5741 405 NA NA
1680991200.0 136.803 NA 203 540 0 NA NA 328 662 0 NA NA 1794 2996 1148 NA NA 2624 4833 1378 NA
1680991200.0 1361.17 68 202 669 0 NA 129 471 825 0 NA 3530 1414 2265 1727 NA 6016 1636 4739 2279 NA
1680991200.0 1362.17 68 200 671 0 NA 130 472 830 0 NA 4595 1418 2262 1711 NA 6681 1591 4752 2147 NA
1680991200.0 1363.17 69 201 675 0 NA 131 472 831 0 NA 4632 1425 2323 1711 NA 7718 2732 4626 2372 NA
1680991200.0 144.6 NA 405 NA NA NA NA 504 NA NA NA NA 2406 NA NA NA NA 3108 NA NA NA
1680991200.0 250199.17 269 NA NA NA NA 423 NA NA NA NA 3100 NA NA NA NA 2363 NA NA NA NA
1680991200.0 250200.117 68 381 268 NA NA 129 567 380 NA NA 3305 2592 1834 NA NA 1352 2540 2303 NA NA
1680991200.0 250202.17 NA 450 787 0 NA NA 847 946 0 NA NA 18327 4031 1740 NA NA 16567 3544 2257 NA
1680991200.0 250402.0 369 0 142 NA NA 544 0 218 NA NA 1476 249 682 NA NA 2573 645 864 NA NA
1680991200.0 25211.17 70 369 764 0 NA 132 561 947 0 NA 3961 3703 3972 1744 NA 5743 5076 5973 2872 NA
1680991200.0 25212.17 72 372 768 0 NA 133 576 952 0 NA 4082 3710 3689 1736 NA 9067 3787 4166 2169 NA
1680991200.0 25214.0 NA 255 802 0 NA NA 413 1025 0 NA NA 2399 3864 625 NA NA 2112 4683 812 NA
1680991200.0 25403.17 568 0 144 NA NA 774 0 220 NA NA 5941 295 700 NA NA 3623 678 1549 NA NA
1680991200.0 25405.0 489 0 139 NA NA 687 0 216 NA NA 3683 250 650 NA NA 3866 379 819 NA NA
1680991200.0 25409.0 485 0 140 NA NA 680 0 215 NA NA 3498 264 672 NA NA 3537 1058 811 NA NA
1680991200.0 4.28 NA 69 406 0 NA NA 113 500 0 NA NA 302 2490 1787 NA NA 1099 4004 2813 NA
1680991200.0 4.29 NA 33 425 0 160 NA 78 506 0 263 NA 286 3037 549 1321 NA 503 4691 717 1457
1680991200.0 4000.0 NA 113 465 NA NA NA 363 567 NA NA NA 2469 3902 NA NA NA 1962 3974 NA NA
1680991200.0 4001.0 NA 168 534 NA NA NA 382 664 NA NA NA 1008 2485 NA NA NA 1150 3678 NA NA
1680991200.0 4006.0 62 148 511 NA NA 140 372 623 NA NA 1177 861 2063 NA NA 1396 1458 3323 NA NA
1680991200.0 4007.0 57 96 442 NA NA 117 379 558 NA NA 1277 596 1492 NA NA 1599 780 2435 NA NA
1680991200.0 4008.0 43 0 0 NA NA 90 0 0 NA NA 739 214 1289 NA NA 1313 403 3072 NA NA
1680991200.0 5.3 263 0 NA NA NA 509 0 NA NA NA 955 237 NA NA NA 2218 536 NA NA NA
1680991200.0 500200.1 84 166 241 NA NA 159 385 346 NA NA 2869 826 1599 NA NA 2073 1436 2374 NA NA
1680991200.0 520.0 16 37 0 NA NA 56 85 0 NA NA 1486 171 115 NA NA 4758 267 219 NA NA
1680991200.0 530.0 16 41 0 NA NA 56 85 0 NA NA 1464 166 117 NA NA 3860 379 490 NA NA
1680991200.0 534.0 39 0 NA NA NA 92 0 NA NA NA 193 117 NA NA NA 1135 245 NA NA NA
1680991200.0 541.0 43 0 NA NA NA 88 0 NA NA NA 172 115 NA NA NA 622 244 NA NA NA
1680991200.0 560.0 38 0 NA NA NA 79 0 NA NA NA 176 114 NA NA NA 433 223 NA NA NA
1680991200.0 561.0 43 0 NA NA NA 79 0 NA NA NA 178 116 NA NA NA 601 431 NA NA NA
