Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1680991200.0 4.53 NA 40 235 0 NA NA NA NA NA 74 295 0 NA NA NA NA NA 125 4744 367 NA NA NA NA NA 157 4942 394 NA NA NA NA
1680991200.0 4.55 NA 33 224 0 NA NA NA NA NA 73 301 0 NA NA NA NA NA 148 6513 372 NA NA NA NA NA 165 6747 398 NA NA NA NA
1680991200.0 4.57 NA 51 232 0 NA NA NA NA NA 86 306 0 NA NA NA NA NA 137 6555 401 NA NA NA NA NA 154 6806 426 NA NA NA NA
1680991200.0 4.58 NA 40 222 0 NA NA NA NA NA 83 293 0 NA NA NA NA NA 102 3220 365 NA NA NA NA NA 114 3322 389 NA NA NA NA
1680991200.0 4.62 NA 40 235 0 NA NA NA NA NA 74 297 0 NA NA NA NA NA 128 4695 373 NA NA NA NA NA 140 4876 398 NA NA NA NA
1680991200.0 4.63 NA 32 226 0 NA NA NA NA NA 73 306 0 NA NA NA NA NA 143 5945 394 NA NA NA NA NA 158 6011 422 NA NA NA NA
1680991200.0 4.64 NA 30 225 0 NA NA NA NA NA 73 299 0 NA NA NA NA NA 144 5575 376 NA NA NA NA NA 167 5636 395 NA NA NA NA
1680991200.0 4.65 NA 38 237 0 NA NA NA NA NA 73 304 0 NA NA NA NA NA 162 8222 403 NA NA NA NA NA 213 8300 436 NA NA NA NA
1680991200.0 4.67 NA 49 234 0 NA NA NA NA NA 87 312 0 NA NA NA NA NA 140 6796 406 NA NA NA NA NA 158 7050 453 NA NA NA NA
1680991200.0 4.68 NA 48 234 0 NA NA NA NA NA 82 299 0 NA NA NA NA NA 110 4498 384 NA NA NA NA NA 124 4708 409 NA NA NA NA
1680991200.0 4.71 NA 30 219 0 NA NA NA NA NA 74 294 0 NA NA NA NA NA 117 3357 338 NA NA NA NA NA 138 3439 366 NA NA NA NA
1680991200.0 4.72 NA 39 225 0 NA NA NA NA NA 72 297 0 NA NA NA NA NA 125 4241 354 NA NA NA NA NA 151 4558 381 NA NA NA NA
1680991200.0 4.73 NA 37 229 0 NA NA NA NA NA 75 302 0 NA NA NA NA NA 145 5637 385 NA NA NA NA NA 159 5698 407 NA NA NA NA
1680991200.0 4.74 NA 34 225 0 NA NA NA NA NA 74 299 0 NA NA NA NA NA 125 4287 352 NA NA NA NA NA 176 4664 372 NA NA NA NA
1680991200.0 4.76 NA 57 235 0 NA NA NA NA NA 86 308 0 NA NA NA NA NA 117 4724 378 NA NA NA NA NA 137 4931 409 NA NA NA NA
1680991200.0 4.77 NA 57 233 0 NA NA NA NA NA 87 305 0 NA NA NA NA NA 138 6417 386 NA NA NA NA NA 163 6680 422 NA NA NA NA
1680991200.0 4.78 NA 47 221 0 NA NA NA NA NA 82 292 0 NA NA NA NA NA 105 3656 339 NA NA NA NA NA 122 3726 368 NA NA NA NA
1680991200.0 4000.0 NA 80 199 NA NA NA NA NA NA 146 262 NA NA NA NA NA NA 1625 1975 NA NA NA NA NA NA 1654 2051 NA NA NA NA NA
1680991200.0 43.0 NA 78 192 0 NA NA NA NA NA 146 255 0 NA NA NA NA NA 1435 1534 414 NA NA NA NA NA 1516 1577 443 NA NA NA NA
1680991200.0 44.0 NA 78 198 0 NA NA NA NA NA 146 262 0 NA NA NA NA NA 1410 1220 390 NA NA NA NA NA 1444 1283 426 NA NA NA NA
1680991200.0 45.0 NA 78 192 0 NA NA NA NA NA 146 255 0 NA NA NA NA NA 1417 1250 397 NA NA NA NA NA 1458 1310 426 NA NA NA NA
1680991200.0 500199.0 113 NA NA NA NA NA NA NA 163 NA NA NA NA NA NA NA 3266 NA NA NA NA NA NA NA 3602 NA NA NA NA NA NA NA
1680991200.0 500200.1 62 105 183 NA NA NA NA NA 107 163 243 NA NA NA NA NA 3605 486 1511 NA NA NA NA NA 4060 753 1669 NA NA NA NA NA
1680991200.0 500202.0 NA 111 271 0 NA NA NA NA NA 186 327 0 NA NA NA NA NA 4031 2139 439 NA NA NA NA NA 4356 2321 460 NA NA NA NA
1680991200.0 50202.0 NA 101 268 0 NA NA NA NA NA 156 347 0 NA NA NA NA NA 1078 1879 387 NA NA NA NA NA 1473 2233 405 NA NA NA NA
1680991200.0 513.0 15 35 0 NA NA NA NA NA 131 64 0 NA NA NA NA NA 7 21 12 NA NA NA NA NA 6044 46 27 NA NA NA NA NA
1680991200.0 516.0 15 36 0 NA NA NA NA NA 131 64 0 NA NA NA NA NA 7 20 11 NA NA NA NA NA 5471 25 27 NA NA NA NA NA
1680991200.0 519.0 15 30 0 NA NA NA NA NA 131 64 0 NA NA NA NA NA 8 20 12 NA NA NA NA NA 5572 28 39 NA NA NA NA NA
1680991200.0 525.0 15 28 0 NA NA NA NA NA 131 65 0 NA NA NA NA NA 7 22 11 NA NA NA NA NA 5563 30 34 NA NA NA NA NA
1680991200.0 528.0 15 31 0 NA NA NA NA NA 131 65 0 NA NA NA NA NA 8 25 12 NA NA NA NA NA 6766 35 22 NA NA NA NA NA
