Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1689109200.0 250407.0 559 0 186 NA NA 770 0 262 NA NA 800 193 540 NA NA 1869 296 755 NA NA
1689109200.0 250407.17 1004 0 192 NA NA 1381 0 259 NA NA 941 234 555 NA NA 1396 956 732 NA NA
1689109200.0 250407.18 952 0 195 NA NA 1382 0 258 NA NA 1002 232 559 NA NA 1410 523 979 NA NA
1689109200.0 250408.18 1040 0 190 NA NA 1473 0 267 NA NA 1202 243 596 NA NA 2508 385 1136 NA NA
1689109200.0 250409.0 609 0 200 NA NA 863 0 258 NA NA 1163 225 650 NA NA 1909 350 960 NA NA
1689109200.0 250409.17 1052 0 203 NA NA 1501 0 272 NA NA 1322 267 668 NA NA 1931 824 958 NA NA
1689109200.0 250409.18 1036 0 200 NA NA 1524 0 264 NA NA 1369 269 656 NA NA 1828 1312 1039 NA NA
1689109200.0 25403.0 704 0 191 NA NA 928 0 263 NA NA 2435 238 565 NA NA 2165 581 973 NA NA
1689109200.0 25405.0 683 0 192 NA NA 974 0 257 NA NA 2643 249 546 NA NA 2411 1359 758 NA NA
1689109200.0 25406.0 674 0 186 NA NA 924 0 255 NA NA 1511 221 555 NA NA 1944 355 969 NA NA
1689109200.0 25407.0 651 0 184 NA NA 853 0 258 NA NA 2015 230 546 NA NA 2369 734 938 NA NA
1689109200.0 25409.0 687 0 193 NA NA 938 0 267 NA NA 2946 238 579 NA NA 2508 544 897 NA NA
1689109200.0 4001.0 NA 242 443 NA NA NA 325 576 NA NA NA 616 2029 NA NA NA 866 2371 NA NA
1689109200.0 4006.0 127 238 427 NA NA 216 333 588 NA NA 748 615 1884 NA NA 985 1017 2995 NA NA
1689109200.0 4007.0 119 0 0 NA NA 192 0 0 NA NA 532 117 1129 NA NA 1288 465 1570 NA NA
1689109200.0 511.0 87 0 NA NA NA 146 0 NA NA NA 6039 139 NA NA NA 7945 304 NA NA NA
1689109200.0 537.0 62 0 NA NA NA 160 0 NA NA NA 3752 154 NA NA NA 6613 449 NA NA NA
